height,weight
174.95687962280752,185.55582362306595
185.51629580079708,183.85198058760577
175.87690800349927,190.31935445991303
176.83558802626857,191.1116704882208
185.3572292566756,181.38772451262346
185.5468092093376,181.87652259640004
184.43768397535553,188.5278785148419
181.55084913955199,195.96746590730362
186.52963100449244,181.0662091420382
174.9385219033976,188.18560081431076
174.44148415474004,205.1011954754365
179.8307625462851,193.2134077372153
184.68296518870477,192.53661670019392
174.54009028624782,186.99593361991083
173.6642567031255,202.6887153051966
184.94641934522264,181.27254276119632
184.6384252745451,192.18594469618296
176.98507753308485,202.93425359577503
184.51357360127125,181.99419363988102
176.71397643529934,186.8366981756937
176.57361586680986,206.6883511166774
182.7206391089296,193.0616871493621
185.70116413471013,194.00656375331988
186.7418418754218,194.42252916152984
180.09914871455626,193.4801328507352
174.6899674038553,191.03550078723018
176.4161626097279,204.3690380855075
181.76785443009777,190.69797965371308
182.88371867029767,193.59669297519383
186.53068788449715,183.01535889454092
175.1476746900903,188.5390343315699
182.36241997763392,190.71143991287633
186.91849559605302,183.1913062943005
173.60668221446608,203.75221118422985
176.04387186994808,191.2952958897554
182.4343894851641,190.2297558922172
176.58337127613254,205.36483413261936
184.2754202581573,192.51222825408766
184.69522105250672,183.00139713831817
176.94446649167458,203.26655350015176
185.66664079163272,181.34852634704694
182.2837271204824,194.86727409495705
181.7061799573892,190.61089562426264
173.94784685623404,192.98234393762294
175.93037889366474,188.53320004114212
181.06457049038613,194.35268436147186
174.45314467586044,186.91436028278798
186.96268641179122,182.65108340006302
183.2126920632455,192.26851248441196
184.32962505254963,182.12000845904606
182.12430351461146,196.77128786961518
182.7712861965588,191.8497967241658
184.41601841400674,193.84292132858184
187.4783174399169,184.868908646501
186.07206408248447,182.18492202952552
185.31001374571247,195.9447846639941
177.9496762828687,201.87027702090768
187.8145037921636,179.4172731989211
176.36344744386864,202.76554524035032
182.85568389858312,193.26417423155664
176.3923382444953,190.5375865007152
175.3736417685992,188.23407835986663
173.0348633396826,191.14747020312197
188.28582504891756,183.02152308185856
183.60286488594258,181.27350147286177
185.13031227334224,183.44858641995438
179.13256770318276,188.94099217944807
181.5355347969485,191.9852025187221
183.03523779145257,193.39531701872883
177.8052237047394,202.33780869403205
177.1418368010844,202.4341786105611
177.4067017486213,203.10890915619672
174.4390867781344,187.4371214651285
177.64731747942912,190.41378385128039
186.69472537433765,184.211785337507
181.4771328526263,192.994474615619
174.63639414119277,203.6423290661851
186.52673322600873,184.9156234848985
186.624849745104,178.98004013854865
177.65253161347422,205.42595792918885
176.48483539404555,184.69835964466458
176.64987100416548,204.47916806197503
174.8741802101296,186.7325701246631
184.4444133840775,192.66334583339983
173.0492944208186,186.71755376794766
175.61013138480232,205.02542888499394
176.9014663090991,206.60511998676887
177.78193600519958,204.3770116506976
176.82435830091993,202.74272201427962
184.03251929889515,194.99431594964918
177.05324754940176,189.88755922097604
177.20697646519295,187.9234064569196
181.97310452529493,192.53068721476757
176.30410720542656,203.4473663975727
180.49284759759857,189.056846204076
176.06348881014233,185.91222598406043
176.22301314445394,187.37401958439418
189.3882988121682,182.20216573817063
177.373503895469,188.445099858329
183.53705809464967,182.0432761057981
187.66459050595506,184.95271530947375
177.04435241080165,189.87531292986353
182.03332795154674,180.84667039797063
175.32000295905695,190.76831419137665
187.1448860726685,180.54659621888095
176.08726515413125,205.69424401886104
187.3749870265299,181.83037876100906
175.76570855560414,202.8048209140694
177.6579955136663,200.58332184163757
177.56381160565755,203.88750035416004
173.68765102798397,205.84032364640638
176.2834848025751,192.41839409684823
175.81411359870225,191.19517888141505
183.89073076967395,185.88972070741383
176.50559468687564,203.16022968165163
186.7286507413888,183.29976783347075
177.49526989692023,204.19892024132477
186.60676364267314,184.98906999867648
176.95617951946585,189.11499154976366
176.6589629659768,202.88110325319516
176.39376576402623,205.7771881203823
176.43561338173873,204.55800835141244
176.28550804197306,203.375125401892
189.12514855898607,182.35032432989368
